mun_id;ano;Valor;Sexo;faixa_id
3500105;2021;880;Mulheres;05 a 09
3500204;2021;83;Mulheres;05 a 09
3500303;2021;1.159;Mulheres;05 a 09
3500402;2021;186;Mulheres;05 a 09
3500501;2021;625;Mulheres;05 a 09
3500550;2021;187;Mulheres;05 a 09
3500600;2021;80;Mulheres;05 a 09
3500709;2021;1.148;Mulheres;05 a 09
3500758;2021;173;Mulheres;05 a 09
3500808;2021;91;Mulheres;05 a 09
3500907;2021;119;Mulheres;05 a 09
3501004;2021;437;Mulheres;05 a 09
3501103;2021;93;Mulheres;05 a 09
3501152;2021;606;Mulheres;05 a 09
3501202;2021;66;Mulheres;05 a 09
3501301;2021;642;Mulheres;05 a 09
3501400;2021;140;Mulheres;05 a 09
3501509;2021;116;Mulheres;05 a 09
3501608;2021;6.426;Mulheres;05 a 09
3501707;2021;1.402;Mulheres;05 a 09
3501806;2021;136;Mulheres;05 a 09
3501905;2021;1.878;Mulheres;05 a 09
3502002;2021;140;Mulheres;05 a 09
3502101;2021;1.600;Mulheres;05 a 09
3502200;2021;772;Mulheres;05 a 09
3502309;2021;205;Mulheres;05 a 09
3502408;2021;108;Mulheres;05 a 09
3502507;2021;1.112;Mulheres;05 a 09
3502606;2021;98;Mulheres;05 a 09
3502705;2021;826;Mulheres;05 a 09
3502754;2021;809;Mulheres;05 a 09
3502804;2021;5.183;Mulheres;05 a 09
3502903;2021;1.055;Mulheres;05 a 09
3503000;2021;160;Mulheres;05 a 09
3503109;2021;185;Mulheres;05 a 09
3503158;2021;72;Mulheres;05 a 09
3503208;2021;6.230;Mulheres;05 a 09
3503307;2021;3.642;Mulheres;05 a 09
3503356;2021;47;Mulheres;05 a 09
3503406;2021;216;Mulheres;05 a 09
3503505;2021;131;Mulheres;05 a 09
3503604;2021;371;Mulheres;05 a 09
3503703;2021;271;Mulheres;05 a 09
3503802;2021;1.582;Mulheres;05 a 09
3503901;2021;3.318;Mulheres;05 a 09
3503950;2021;42;Mulheres;05 a 09
3504008;2021;2.891;Mulheres;05 a 09
3504107;2021;4.705;Mulheres;05 a 09
3504206;2021;355;Mulheres;05 a 09
3504305;2021;156;Mulheres;05 a 09
3504404;2021;380;Mulheres;05 a 09
3504503;2021;2.675;Mulheres;05 a 09
3504602;2021;424;Mulheres;05 a 09
3504701;2021;36;Mulheres;05 a 09
3504800;2021;218;Mulheres;05 a 09
3504909;2021;334;Mulheres;05 a 09
3505005;2021;99;Mulheres;05 a 09
3505104;2021;237;Mulheres;05 a 09
3505203;2021;949;Mulheres;05 a 09
3505302;2021;875;Mulheres;05 a 09
3505351;2021;195;Mulheres;05 a 09
3505401;2021;285;Mulheres;05 a 09
3505500;2021;3.325;Mulheres;05 a 09
3505609;2021;1.171;Mulheres;05 a 09
3505708;2021;11.181;Mulheres;05 a 09
3505807;2021;615;Mulheres;05 a 09
3505906;2021;1.679;Mulheres;05 a 09
3506003;2021;10.383;Mulheres;05 a 09
3506102;2021;2.009;Mulheres;05 a 09
3506201;2021;88;Mulheres;05 a 09
3506300;2021;326;Mulheres;05 a 09
3506359;2021;2.530;Mulheres;05 a 09
3506409;2021;199;Mulheres;05 a 09
3506508;2021;3.203;Mulheres;05 a 09
3506607;2021;1.096;Mulheres;05 a 09
3506706;2021;469;Mulheres;05 a 09
3506805;2021;370;Mulheres;05 a 09
3506904;2021;336;Mulheres;05 a 09
3507001;2021;1.860;Mulheres;05 a 09
3507100;2021;770;Mulheres;05 a 09
3507159;2021;159;Mulheres;05 a 09
3507209;2021;21;Mulheres;05 a 09
3507308;2021;155;Mulheres;05 a 09
3507407;2021;408;Mulheres;05 a 09
3507456;2021;86;Mulheres;05 a 09
3507506;2021;4.216;Mulheres;05 a 09
3507605;2021;5.056;Mulheres;05 a 09
3507704;2021;149;Mulheres;05 a 09
3507753;2021;72;Mulheres;05 a 09
3507803;2021;675;Mulheres;05 a 09
3507902;2021;743;Mulheres;05 a 09
3508009;2021;796;Mulheres;05 a 09
3508108;2021;457;Mulheres;05 a 09
3508207;2021;121;Mulheres;05 a 09
3508306;2021;124;Mulheres;05 a 09
3508405;2021;1.713;Mulheres;05 a 09
3508504;2021;2.906;Mulheres;05 a 09
3508603;2021;961;Mulheres;05 a 09
3508702;2021;552;Mulheres;05 a 09
3508801;2021;529;Mulheres;05 a 09
3508900;2021;124;Mulheres;05 a 09
3509007;2021;3.249;Mulheres;05 a 09
3509106;2021;140;Mulheres;05 a 09
3509205;2021;2.899;Mulheres;05 a 09
3509254;2021;1.083;Mulheres;05 a 09
3509304;2021;258;Mulheres;05 a 09
3509403;2021;860;Mulheres;05 a 09
3509452;2021;187;Mulheres;05 a 09
3509502;2021;34.963;Mulheres;05 a 09
3509601;2021;2.706;Mulheres;05 a 09
3509700;2021;1.806;Mulheres;05 a 09
3509809;2021;144;Mulheres;05 a 09
3509908;2021;437;Mulheres;05 a 09
3509957;2021;181;Mulheres;05 a 09
3510005;2021;847;Mulheres;05 a 09
3510104;2021;67;Mulheres;05 a 09
3510153;2021;175;Mulheres;05 a 09
3510203;2021;1.611;Mulheres;05 a 09
3510302;2021;668;Mulheres;05 a 09
3510401;2021;1.777;Mulheres;05 a 09
3510500;2021;3.840;Mulheres;05 a 09
3510609;2021;14.934;Mulheres;05 a 09
3510708;2021;301;Mulheres;05 a 09
3510807;2021;878;Mulheres;05 a 09
3510906;2021;66;Mulheres;05 a 09
3511003;2021;633;Mulheres;05 a 09
3511102;2021;3.128;Mulheres;05 a 09
3511201;2021;209;Mulheres;05 a 09
3511300;2021;221;Mulheres;05 a 09
3511409;2021;597;Mulheres;05 a 09
3511508;2021;1.337;Mulheres;05 a 09
3511607;2021;526;Mulheres;05 a 09
3511706;2021;543;Mulheres;05 a 09
3511904;2021;294;Mulheres;05 a 09
3512001;2021;500;Mulheres;05 a 09
3512100;2021;206;Mulheres;05 a 09
3512209;2021;943;Mulheres;05 a 09
3512308;2021;547;Mulheres;05 a 09
3512407;2021;758;Mulheres;05 a 09
3512506;2021;156;Mulheres;05 a 09
3512605;2021;137;Mulheres;05 a 09
3512704;2021;112;Mulheres;05 a 09
3512803;2021;2.237;Mulheres;05 a 09
3512902;2021;161;Mulheres;05 a 09
3513009;2021;9.164;Mulheres;05 a 09
3513108;2021;1.030;Mulheres;05 a 09
3513207;2021;259;Mulheres;05 a 09
3513306;2021;57;Mulheres;05 a 09
3513405;2021;2.549;Mulheres;05 a 09
3513504;2021;4.341;Mulheres;05 a 09
3513603;2021;631;Mulheres;05 a 09
3513702;2021;856;Mulheres;05 a 09
3513801;2021;14.393;Mulheres;05 a 09
3513850;2021;44;Mulheres;05 a 09
3513900;2021;315;Mulheres;05 a 09
3514007;2021;306;Mulheres;05 a 09
3514106;2021;966;Mulheres;05 a 09
3514205;2021;50;Mulheres;05 a 09
3514304;2021;221;Mulheres;05 a 09
3514403;2021;1.179;Mulheres;05 a 09
3514502;2021;325;Mulheres;05 a 09
3514601;2021;261;Mulheres;05 a 09
3514700;2021;195;Mulheres;05 a 09
3514809;2021;586;Mulheres;05 a 09
3514908;2021;524;Mulheres;05 a 09
3514924;2021;92;Mulheres;05 a 09
3514957;2021;67;Mulheres;05 a 09
3515004;2021;10.644;Mulheres;05 a 09
3515103;2021;2.277;Mulheres;05 a 09
3515129;2021;75;Mulheres;05 a 09
3515152;2021;703;Mulheres;05 a 09
3515186;2021;1.170;Mulheres;05 a 09
3515194;2021;163;Mulheres;05 a 09
3515202;2021;213;Mulheres;05 a 09
3515301;2021;78;Mulheres;05 a 09
3515350;2021;300;Mulheres;05 a 09
3515400;2021;468;Mulheres;05 a 09
3515509;2021;1.663;Mulheres;05 a 09
3515608;2021;134;Mulheres;05 a 09
3515657;2021;44;Mulheres;05 a 09
3515707;2021;6.882;Mulheres;05 a 09
3515806;2021;39;Mulheres;05 a 09
3515905;2021;59;Mulheres;05 a 09
3516002;2021;330;Mulheres;05 a 09
3516101;2021;77;Mulheres;05 a 09
3516200;2021;10.666;Mulheres;05 a 09
3516309;2021;6.541;Mulheres;05 a 09
3516408;2021;5.333;Mulheres;05 a 09
3516507;2021;61;Mulheres;05 a 09
3516606;2021;164;Mulheres;05 a 09
3516705;2021;1.186;Mulheres;05 a 09
3516804;2021;150;Mulheres;05 a 09
3516853;2021;140;Mulheres;05 a 09
3516903;2021;271;Mulheres;05 a 09
3517000;2021;288;Mulheres;05 a 09
3517109;2021;142;Mulheres;05 a 09
3517208;2021;384;Mulheres;05 a 09
3517307;2021;177;Mulheres;05 a 09
3517406;2021;1.069;Mulheres;05 a 09
3517505;2021;557;Mulheres;05 a 09
3517604;2021;636;Mulheres;05 a 09
3517703;2021;689;Mulheres;05 a 09
3517802;2021;240;Mulheres;05 a 09
3517901;2021;357;Mulheres;05 a 09
3518008;2021;47;Mulheres;05 a 09
3518107;2021;199;Mulheres;05 a 09
3518206;2021;982;Mulheres;05 a 09
3518305;2021;1.029;Mulheres;05 a 09
3518404;2021;3.708;Mulheres;05 a 09
3518503;2021;383;Mulheres;05 a 09
3518602;2021;1.295;Mulheres;05 a 09
3518701;2021;10.831;Mulheres;05 a 09
3518800;2021;47.722;Mulheres;05 a 09
3518859;2021;228;Mulheres;05 a 09
3518909;2021;148;Mulheres;05 a 09
3519006;2021;286;Mulheres;05 a 09
3519055;2021;510;Mulheres;05 a 09
3519071;2021;7.155;Mulheres;05 a 09
3519105;2021;332;Mulheres;05 a 09
3519204;2021;181;Mulheres;05 a 09
3519253;2021;183;Mulheres;05 a 09
3519303;2021;1.175;Mulheres;05 a 09
3519402;2021;347;Mulheres;05 a 09
3519501;2021;224;Mulheres;05 a 09
3519600;2021;1.714;Mulheres;05 a 09
3519709;2021;2.475;Mulheres;05 a 09
3519808;2021;278;Mulheres;05 a 09
3519907;2021;243;Mulheres;05 a 09
3520004;2021;758;Mulheres;05 a 09
3520103;2021;863;Mulheres;05 a 09
3520202;2021;308;Mulheres;05 a 09
3520301;2021;887;Mulheres;05 a 09
3520400;2021;1.197;Mulheres;05 a 09
3520426;2021;325;Mulheres;05 a 09
3520442;2021;654;Mulheres;05 a 09
3520509;2021;7.205;Mulheres;05 a 09
3520608;2021;136;Mulheres;05 a 09
3520707;2021;115;Mulheres;05 a 09
3520806;2021;111;Mulheres;05 a 09
3520905;2021;446;Mulheres;05 a 09
3521002;2021;1.019;Mulheres;05 a 09
3521101;2021;229;Mulheres;05 a 09
3521150;2021;142;Mulheres;05 a 09
3521200;2021;162;Mulheres;05 a 09
3521309;2021;515;Mulheres;05 a 09
3521408;2021;702;Mulheres;05 a 09
3521507;2021;206;Mulheres;05 a 09
3521606;2021;146;Mulheres;05 a 09
3521705;2021;557;Mulheres;05 a 09
3521804;2021;854;Mulheres;05 a 09
3521903;2021;345;Mulheres;05 a 09
3522000;2021;93;Mulheres;05 a 09
3522109;2021;3.480;Mulheres;05 a 09
3522158;2021;99;Mulheres;05 a 09
3522208;2021;6.423;Mulheres;05 a 09
3522307;2021;5.150;Mulheres;05 a 09
3522406;2021;3.192;Mulheres;05 a 09
3522505;2021;9.183;Mulheres;05 a 09
3522604;2021;1.860;Mulheres;05 a 09
3522653;2021;157;Mulheres;05 a 09
3522703;2021;1.084;Mulheres;05 a 09
3522802;2021;487;Mulheres;05 a 09
3522901;2021;414;Mulheres;05 a 09
3523008;2021;133;Mulheres;05 a 09
3523107;2021;13.570;Mulheres;05 a 09
3523206;2021;1.612;Mulheres;05 a 09
3523305;2021;532;Mulheres;05 a 09
3523404;2021;3.434;Mulheres;05 a 09
3523503;2021;782;Mulheres;05 a 09
3523602;2021;461;Mulheres;05 a 09
3523701;2021;188;Mulheres;05 a 09
3523800;2021;205;Mulheres;05 a 09
3523909;2021;5.570;Mulheres;05 a 09
3524006;2021;2.057;Mulheres;05 a 09
3524105;2021;1.161;Mulheres;05 a 09
3524204;2021;205;Mulheres;05 a 09
3524303;2021;2.026;Mulheres;05 a 09
3524402;2021;7.566;Mulheres;05 a 09
3524501;2021;188;Mulheres;05 a 09
3524600;2021;557;Mulheres;05 a 09
3524709;2021;1.779;Mulheres;05 a 09
3524808;2021;1.180;Mulheres;05 a 09
3524907;2021;187;Mulheres;05 a 09
3525003;2021;4.156;Mulheres;05 a 09
3525102;2021;1.310;Mulheres;05 a 09
3525201;2021;991;Mulheres;05 a 09
3525300;2021;4.258;Mulheres;05 a 09
3525409;2021;96;Mulheres;05 a 09
3525508;2021;355;Mulheres;05 a 09
3525607;2021;136;Mulheres;05 a 09
3525706;2021;1.020;Mulheres;05 a 09
3525805;2021;150;Mulheres;05 a 09
3525854;2021;90;Mulheres;05 a 09
3525904;2021;12.193;Mulheres;05 a 09
3526001;2021;532;Mulheres;05 a 09
3526100;2021;639;Mulheres;05 a 09
3526209;2021;1.097;Mulheres;05 a 09
3526308;2021;128;Mulheres;05 a 09
3526407;2021;863;Mulheres;05 a 09
3526506;2021;124;Mulheres;05 a 09
3526605;2021;263;Mulheres;05 a 09
3526704;2021;3.211;Mulheres;05 a 09
3526803;2021;1.952;Mulheres;05 a 09
3526902;2021;8.402;Mulheres;05 a 09
3527009;2021;207;Mulheres;05 a 09
3527108;2021;2.108;Mulheres;05 a 09
3527207;2021;2.880;Mulheres;05 a 09
3527256;2021;48;Mulheres;05 a 09
3527306;2021;1.699;Mulheres;05 a 09
3527405;2021;552;Mulheres;05 a 09
3527504;2021;68;Mulheres;05 a 09
3527603;2021;455;Mulheres;05 a 09
3527702;2021;179;Mulheres;05 a 09
3527801;2021;144;Mulheres;05 a 09
3527900;2021;79;Mulheres;05 a 09
3528007;2021;553;Mulheres;05 a 09
3528106;2021;176;Mulheres;05 a 09
3528205;2021;79;Mulheres;05 a 09
3528304;2021;80;Mulheres;05 a 09
3528403;2021;1.585;Mulheres;05 a 09
3528502;2021;3.095;Mulheres;05 a 09
3528601;2021;269;Mulheres;05 a 09
3528700;2021;109;Mulheres;05 a 09
3528809;2021;409;Mulheres;05 a 09
3528858;2021;76;Mulheres;05 a 09
3528908;2021;114;Mulheres;05 a 09
3529005;2021;6.636;Mulheres;05 a 09
3529104;2021;57;Mulheres;05 a 09
3529203;2021;718;Mulheres;05 a 09
3529302;2021;2.293;Mulheres;05 a 09
3529401;2021;14.359;Mulheres;05 a 09
3529500;2021;113;Mulheres;05 a 09
3529609;2021;90;Mulheres;05 a 09
3529658;2021;58;Mulheres;05 a 09
3529708;2021;684;Mulheres;05 a 09
3529807;2021;395;Mulheres;05 a 09
3529906;2021;782;Mulheres;05 a 09
3530003;2021;67;Mulheres;05 a 09
3530102;2021;776;Mulheres;05 a 09
3530201;2021;482;Mulheres;05 a 09
3530300;2021;1.531;Mulheres;05 a 09
3530409;2021;134;Mulheres;05 a 09
3530508;2021;1.858;Mulheres;05 a 09
3530607;2021;14.179;Mulheres;05 a 09
3530706;2021;4.454;Mulheres;05 a 09
3530805;2021;2.555;Mulheres;05 a 09
3530904;2021;109;Mulheres;05 a 09
3531001;2021;56;Mulheres;05 a 09
3531100;2021;1.818;Mulheres;05 a 09
3531209;2021;200;Mulheres;05 a 09
3531308;2021;1.262;Mulheres;05 a 09
3531407;2021;599;Mulheres;05 a 09
3531506;2021;510;Mulheres;05 a 09
3531605;2021;91;Mulheres;05 a 09
3531704;2021;117;Mulheres;05 a 09
3531803;2021;2.074;Mulheres;05 a 09
3531902;2021;1.133;Mulheres;05 a 09
3532009;2021;431;Mulheres;05 a 09
3532058;2021;134;Mulheres;05 a 09
3532108;2021;87;Mulheres;05 a 09
3532157;2021;103;Mulheres;05 a 09
3532207;2021;173;Mulheres;05 a 09
3532306;2021;203;Mulheres;05 a 09
3532405;2021;610;Mulheres;05 a 09
3532504;2021;184;Mulheres;05 a 09
3532603;2021;236;Mulheres;05 a 09
3532702;2021;152;Mulheres;05 a 09
3532801;2021;171;Mulheres;05 a 09
3532827;2021;364;Mulheres;05 a 09
3532843;2021;40;Mulheres;05 a 09
3532868;2021;34;Mulheres;05 a 09
3532900;2021;331;Mulheres;05 a 09
3533007;2021;597;Mulheres;05 a 09
3533106;2021;51;Mulheres;05 a 09
3533205;2021;119;Mulheres;05 a 09
3533254;2021;185;Mulheres;05 a 09
3533304;2021;115;Mulheres;05 a 09
3533403;2021;1.639;Mulheres;05 a 09
3533502;2021;1.091;Mulheres;05 a 09
3533601;2021;199;Mulheres;05 a 09
3533700;2021;122;Mulheres;05 a 09
3533809;2021;71;Mulheres;05 a 09
3533908;2021;1.489;Mulheres;05 a 09
3534005;2021;123;Mulheres;05 a 09
3534104;2021;175;Mulheres;05 a 09
3534203;2021;215;Mulheres;05 a 09
3534302;2021;1.296;Mulheres;05 a 09
3534401;2021;23.007;Mulheres;05 a 09
3534500;2021;64;Mulheres;05 a 09
3534609;2021;744;Mulheres;05 a 09
3534708;2021;3.479;Mulheres;05 a 09
3534757;2021;294;Mulheres;05 a 09
3534807;2021;268;Mulheres;05 a 09
3534906;2021;268;Mulheres;05 a 09
3535002;2021;310;Mulheres;05 a 09
3535101;2021;405;Mulheres;05 a 09
3535200;2021;208;Mulheres;05 a 09
3535309;2021;647;Mulheres;05 a 09
3535408;2021;478;Mulheres;05 a 09
3535507;2021;1.342;Mulheres;05 a 09
3535606;2021;644;Mulheres;05 a 09
3535705;2021;175;Mulheres;05 a 09
3535804;2021;654;Mulheres;05 a 09
3535903;2021;93;Mulheres;05 a 09
3536000;2021;249;Mulheres;05 a 09
3536109;2021;236;Mulheres;05 a 09
3536208;2021;684;Mulheres;05 a 09
3536257;2021;50;Mulheres;05 a 09
3536307;2021;493;Mulheres;05 a 09
3536406;2021;230;Mulheres;05 a 09
3536505;2021;3.528;Mulheres;05 a 09
3536570;2021;43;Mulheres;05 a 09
3536604;2021;255;Mulheres;05 a 09
3536703;2021;1.372;Mulheres;05 a 09
3536802;2021;171;Mulheres;05 a 09
3536901;2021;51;Mulheres;05 a 09
3537008;2021;538;Mulheres;05 a 09
3537107;2021;1.366;Mulheres;05 a 09
3537156;2021;75;Mulheres;05 a 09
3537206;2021;360;Mulheres;05 a 09
3537305;2021;1.692;Mulheres;05 a 09
3537404;2021;764;Mulheres;05 a 09
3537503;2021;256;Mulheres;05 a 09
3537602;2021;2.647;Mulheres;05 a 09
3537701;2021;169;Mulheres;05 a 09
3537800;2021;1.650;Mulheres;05 a 09
3537909;2021;1.002;Mulheres;05 a 09
3538006;2021;5.197;Mulheres;05 a 09
3538105;2021;431;Mulheres;05 a 09
3538204;2021;389;Mulheres;05 a 09
3538303;2021;95;Mulheres;05 a 09
3538501;2021;387;Mulheres;05 a 09
3538600;2021;789;Mulheres;05 a 09
3538709;2021;11.371;Mulheres;05 a 09
3538808;2021;841;Mulheres;05 a 09
3538907;2021;601;Mulheres;05 a 09
3539004;2021;277;Mulheres;05 a 09
3539103;2021;631;Mulheres;05 a 09
3539202;2021;845;Mulheres;05 a 09
3539301;2021;2.016;Mulheres;05 a 09
3539400;2021;373;Mulheres;05 a 09
3539509;2021;1.317;Mulheres;05 a 09
3539608;2021;187;Mulheres;05 a 09
3539707;2021;122;Mulheres;05 a 09
3539806;2021;4.242;Mulheres;05 a 09
3539905;2021;153;Mulheres;05 a 09
3540002;2021;566;Mulheres;05 a 09
3540101;2021;77;Mulheres;05 a 09
3540200;2021;1.688;Mulheres;05 a 09
3540259;2021;140;Mulheres;05 a 09
3540309;2021;73;Mulheres;05 a 09
3540408;2021;96;Mulheres;05 a 09
3540507;2021;249;Mulheres;05 a 09
3540606;2021;1.544;Mulheres;05 a 09
3540705;2021;1.602;Mulheres;05 a 09
3540754;2021;563;Mulheres;05 a 09
3540804;2021;442;Mulheres;05 a 09
3540853;2021;48;Mulheres;05 a 09
3540903;2021;674;Mulheres;05 a 09
3541000;2021;10.491;Mulheres;05 a 09
3541059;2021;169;Mulheres;05 a 09
3541109;2021;109;Mulheres;05 a 09
3541208;2021;323;Mulheres;05 a 09
3541307;2021;1.294;Mulheres;05 a 09
3541406;2021;6.268;Mulheres;05 a 09
3541505;2021;958;Mulheres;05 a 09
3541604;2021;1.268;Mulheres;05 a 09
3541653;2021;100;Mulheres;05 a 09
3541703;2021;460;Mulheres;05 a 09
3541802;2021;100;Mulheres;05 a 09
3541901;2021;392;Mulheres;05 a 09
3542008;2021;185;Mulheres;05 a 09
3542107;2021;308;Mulheres;05 a 09
3542206;2021;829;Mulheres;05 a 09
3542305;2021;110;Mulheres;05 a 09
3542404;2021;528;Mulheres;05 a 09
3542503;2021;137;Mulheres;05 a 09
3542602;2021;1.813;Mulheres;05 a 09
3542701;2021;292;Mulheres;05 a 09
3542800;2021;103;Mulheres;05 a 09
3542909;2021;455;Mulheres;05 a 09
3543006;2021;599;Mulheres;05 a 09
3543105;2021;154;Mulheres;05 a 09
3543204;2021;116;Mulheres;05 a 09
3543238;2021;50;Mulheres;05 a 09
3543253;2021;247;Mulheres;05 a 09
3543303;2021;3.509;Mulheres;05 a 09
3543402;2021;19.935;Mulheres;05 a 09
3543501;2021;177;Mulheres;05 a 09
3543600;2021;87;Mulheres;05 a 09
3543709;2021;323;Mulheres;05 a 09
3543808;2021;254;Mulheres;05 a 09
3543907;2021;5.608;Mulheres;05 a 09
3544004;2021;1.079;Mulheres;05 a 09
3544103;2021;1.586;Mulheres;05 a 09
3544202;2021;342;Mulheres;05 a 09
3544251;2021;533;Mulheres;05 a 09
3544301;2021;365;Mulheres;05 a 09
3544400;2021;84;Mulheres;05 a 09
3544509;2021;72;Mulheres;05 a 09
3544608;2021;172;Mulheres;05 a 09
3544707;2021;64;Mulheres;05 a 09
3544806;2021;170;Mulheres;05 a 09
3544905;2021;319;Mulheres;05 a 09
3545001;2021;627;Mulheres;05 a 09
3545100;2021;137;Mulheres;05 a 09
3545159;2021;183;Mulheres;05 a 09
3545209;2021;3.400;Mulheres;05 a 09
3545308;2021;1.475;Mulheres;05 a 09
3545407;2021;298;Mulheres;05 a 09
3545506;2021;142;Mulheres;05 a 09
3545605;2021;420;Mulheres;05 a 09
3545704;2021;118;Mulheres;05 a 09
3545803;2021;5.252;Mulheres;05 a 09
3546009;2021;400;Mulheres;05 a 09
3546108;2021;50;Mulheres;05 a 09
3546207;2021;101;Mulheres;05 a 09
3546256;2021;62;Mulheres;05 a 09
3546306;2021;1.083;Mulheres;05 a 09
3546405;2021;1.413;Mulheres;05 a 09
3546504;2021;165;Mulheres;05 a 09
3546603;2021;776;Mulheres;05 a 09
3546702;2021;868;Mulheres;05 a 09
3546801;2021;1.865;Mulheres;05 a 09
3546900;2021;301;Mulheres;05 a 09
3547007;2021;217;Mulheres;05 a 09
3547106;2021;76;Mulheres;05 a 09
3547205;2021;27;Mulheres;05 a 09
3547304;2021;4.686;Mulheres;05 a 09
3547403;2021;54;Mulheres;05 a 09
3547502;2021;689;Mulheres;05 a 09
3547601;2021;718;Mulheres;05 a 09
3547650;2021;31;Mulheres;05 a 09
3547700;2021;574;Mulheres;05 a 09
3547809;2021;20.354;Mulheres;05 a 09
3547908;2021;177;Mulheres;05 a 09
3548005;2021;693;Mulheres;05 a 09
3548054;2021;224;Mulheres;05 a 09
3548104;2021;149;Mulheres;05 a 09
3548203;2021;214;Mulheres;05 a 09
3548302;2021;78;Mulheres;05 a 09
3548401;2021;146;Mulheres;05 a 09
3548500;2021;12.119;Mulheres;05 a 09
3548609;2021;278;Mulheres;05 a 09
3548708;2021;25.077;Mulheres;05 a 09
3548807;2021;3.839;Mulheres;05 a 09
3548906;2021;6.762;Mulheres;05 a 09
3549003;2021;65;Mulheres;05 a 09
3549102;2021;2.244;Mulheres;05 a 09
3549201;2021;62;Mulheres;05 a 09
3549250;2021;49;Mulheres;05 a 09
3549300;2021;42;Mulheres;05 a 09
3549409;2021;1.515;Mulheres;05 a 09
3549508;2021;281;Mulheres;05 a 09
3549607;2021;120;Mulheres;05 a 09
3549706;2021;1.530;Mulheres;05 a 09
3549805;2021;12.331;Mulheres;05 a 09
3549904;2021;23.797;Mulheres;05 a 09
3549953;2021;502;Mulheres;05 a 09
3550001;2021;330;Mulheres;05 a 09
3550100;2021;1.208;Mulheres;05 a 09
3550209;2021;1.083;Mulheres;05 a 09
3550308;2021;388.092;Mulheres;05 a 09
3550407;2021;946;Mulheres;05 a 09
3550506;2021;234;Mulheres;05 a 09
3550605;2021;2.592;Mulheres;05 a 09
3550704;2021;3.087;Mulheres;05 a 09
3550803;2021;327;Mulheres;05 a 09
3550902;2021;427;Mulheres;05 a 09
3551009;2021;11.802;Mulheres;05 a 09
3551108;2021;316;Mulheres;05 a 09
3551207;2021;117;Mulheres;05 a 09
3551306;2021;77;Mulheres;05 a 09
3551405;2021;327;Mulheres;05 a 09
3551504;2021;1.532;Mulheres;05 a 09
3551603;2021;723;Mulheres;05 a 09
3551702;2021;3.846;Mulheres;05 a 09
3551801;2021;455;Mulheres;05 a 09
3551900;2021;523;Mulheres;05 a 09
3552007;2021;194;Mulheres;05 a 09
3552106;2021;1.043;Mulheres;05 a 09
3552205;2021;20.309;Mulheres;05 a 09
3552304;2021;248;Mulheres;05 a 09
3552403;2021;9.210;Mulheres;05 a 09
3552502;2021;10.146;Mulheres;05 a 09
3552551;2021;129;Mulheres;05 a 09
3552601;2021;313;Mulheres;05 a 09
3552700;2021;479;Mulheres;05 a 09
3552809;2021;10.925;Mulheres;05 a 09
3552908;2021;171;Mulheres;05 a 09
3553005;2021;491;Mulheres;05 a 09
3553104;2021;160;Mulheres;05 a 09
3553203;2021;127;Mulheres;05 a 09
3553302;2021;709;Mulheres;05 a 09
3553401;2021;663;Mulheres;05 a 09
3553500;2021;257;Mulheres;05 a 09
3553609;2021;336;Mulheres;05 a 09
3553658;2021;79;Mulheres;05 a 09
3553708;2021;1.590;Mulheres;05 a 09
3553807;2021;767;Mulheres;05 a 09
3553856;2021;207;Mulheres;05 a 09
3553906;2021;232;Mulheres;05 a 09
3553955;2021;501;Mulheres;05 a 09
3554003;2021;4.040;Mulheres;05 a 09
3554102;2021;9.568;Mulheres;05 a 09
3554201;2021;161;Mulheres;05 a 09
3554300;2021;708;Mulheres;05 a 09
3554409;2021;283;Mulheres;05 a 09
3554508;2021;1.254;Mulheres;05 a 09
3554607;2021;65;Mulheres;05 a 09
3554656;2021;62;Mulheres;05 a 09
3554706;2021;252;Mulheres;05 a 09
3554755;2021;51;Mulheres;05 a 09
3554805;2021;1.226;Mulheres;05 a 09
3554904;2021;140;Mulheres;05 a 09
3554953;2021;170;Mulheres;05 a 09
3555000;2021;1.641;Mulheres;05 a 09
3555109;2021;305;Mulheres;05 a 09
3555208;2021;40;Mulheres;05 a 09
3555307;2021;37;Mulheres;05 a 09
3555356;2021;195;Mulheres;05 a 09
3555406;2021;2.866;Mulheres;05 a 09
